C:\Users\Johannes\PycharmProjects\kaggle-calories_2025-5\.venv\Scripts\python.exe C:\Users\Johannes\PycharmProjects\kaggle-calories_2025-5\feature_selection\fs1_xgb_autofe.py
df_train_features.shape=(750000, 221)
len(FEATURES_ALREADY_FOUND)=0
Starting Forward Feature Selection.
Original Features (always selected): ['Sex', 'Age', 'Height', 'Weight', 'Duration', 'Heart_Rate', 'Body_Temp']
Initial features to select: []
Initial features to discard: []
Scoring baseline model
Baseline score: -0.06312 ((750000, 7)) (6.97s)
Round 1/25
151/212 Feature Divide_Duration_Weight                                                                         : score -0.06234 ((750000, 10))
152/212 Feature Combine_Weight_Duration                                                                        : score -0.06560 ((750000, 10))
153/212 Feature Max_Age_Duration                                                                               : score -0.06262 ((750000, 10))
154/212 Feature GroupByThenMean_Body_Temp_Height                                                               : score -0.06251 ((750000, 10))
155/212 Feature Divide_Body_Temp_Duration                                                                      : score -0.06303 ((750000, 10))
156/212 Feature Minus_Height_Body_Temp                                                                         : score -0.06236 ((750000, 10))
157/212 Feature Combine_Duration_Body_Temp                                                                     : score -0.06467 ((750000, 10))
158/212 Feature Combine_Age_Heart_Rate                                                                         : score -0.06707 ((750000, 10))
159/212 Feature Divide_Sex_Heart_Rate                                                                          : score -0.06223 ((750000, 10))
160/212 Feature Plus_Height_Weight                                                                             : score -0.06266 ((750000, 10))
161/212 Feature GroupByThenMean_Body_Temp_Duration                                                             : score -0.06208 ((750000, 10))
162/212 Feature GroupByThenMean_Height_Age                                                                     : score -0.06242 ((750000, 10))
163/212 Feature CombineThenFreq_Weight_Heart_Rate                                                              : score -0.06254 ((750000, 10))
164/212 Feature GroupByThenMean_Duration_Height                                                                : score -0.06312 ((750000, 10))
165/212 Feature GroupByThenRank_Height_Heart_Rate                                                              : score -0.06240 ((750000, 10))
166/212 Feature Minus_Sex_Weight                                                                               : score -0.06231 ((750000, 10))
167/212 Feature Multiply_Sex_Age                                                                               : score -0.06243 ((750000, 10))
168/212 Feature Minus_Sex_Heart_Rate                                                                           : score -0.06221 ((750000, 10))
169/212 Feature GroupByThenMean_Duration_Heart_Rate                                                            : score -0.06357 ((750000, 10))
170/212 Feature GroupByThenMean_Body_Temp_Age                                                                  : score -0.06327 ((750000, 10))
171/212 Feature Multiply_Heart_Rate_Body_Temp                                                                  : score -0.06233 ((750000, 10))
172/212 Feature Divide_Age_Heart_Rate                                                                          : score -0.06244 ((750000, 10))
173/212 Feature Divide_Weight_Body_Temp                                                                        : score -0.06226 ((750000, 10))
174/212 Feature Combine_Sex_Height                                                                             : score -0.06382 ((750000, 10))
175/212 Feature Divide_Sex_Weight                                                                              : score -0.06314 ((750000, 10))
176/212 Feature CombineThenFreq_Duration_Body_Temp                                                             : score -0.06262 ((750000, 10))
177/212 Feature CombineThenFreq_Age_Heart_Rate                                                                 : score -0.06334 ((750000, 10))
178/212 Feature Divide_Heart_Rate_Height                                                                       : score -0.06252 ((750000, 10))
179/212 Feature Divide_Duration_Heart_Rate                                                                     : score -0.06218 ((750000, 10))
180/212 Feature Plus_Height_Duration                                                                           : score -0.06228 ((750000, 10))
181/212 Feature Multiply_Sex_Body_Temp                                                                         : score -0.06362 ((750000, 10))
182/212 Feature Combine_Heart_Rate_Body_Temp                                                                   : score -0.06626 ((750000, 10))
183/212 Feature CombineThenFreq_Age_Duration                                                                   : score -0.06288 ((750000, 10))
184/212 Feature Divide_Age_Duration                                                                            : score -0.06212 ((750000, 10))
185/212 Feature Multiply_Height_Heart_Rate                                                                     : score -0.06232 ((750000, 10))
186/212 Feature Freq_Age                                                                                       : score -0.06336 ((750000, 10))
187/212 Feature Divide_Duration_Age                                                                            : score -0.06221 ((750000, 10))
188/212 Feature Freq_Height                                                                                    : score -0.06239 ((750000, 10))
189/212 Feature GroupByThenMean_Weight_Height                                                                  : score -0.06225 ((750000, 10))
190/212 Feature GroupByThenMean_Heart_Rate_Duration                                                            : score -0.06208 ((750000, 10))
191/212 Feature Minus_Age_Duration                                                                             : score -0.06262 ((750000, 10))
192/212 Feature Multiply_Height_Body_Temp                                                                      : score -0.06237 ((750000, 10))
193/212 Feature Divide_Height_Age                                                                              : score -0.06326 ((750000, 10))
194/212 Feature Plus_Duration_Body_Temp                                                                        : score -0.06223 ((750000, 10))
195/212 Feature Combine_Age_Duration                                                                           : score -0.06410 ((750000, 10))
196/212 Feature GroupByThenRank_Weight_Duration                                                                : score -0.06333 ((750000, 10))
197/212 Feature Min_Weight_Heart_Rate                                                                          : score -0.06254 ((750000, 10))
198/212 Feature Minus_Height_Heart_Rate                                                                        : score -0.06260 ((750000, 10))
199/212 Feature Divide_Height_Body_Temp                                                                        : score -0.06227 ((750000, 10))
200/212 Feature GroupByThenRank_Sex_Duration                                                                   : score -0.06220 ((750000, 10))
201/212 Feature GroupByThenMean_Sex_Duration                                                                   : score -0.06219 ((750000, 10))
202/212 Feature Multiply_Duration_Heart_Rate                                                                   : score -0.06233 ((750000, 10))
203/212 Feature Multiply_Weight_Body_Temp                                                                      : score -0.06249 ((750000, 10))
204/212 Feature Freq_Duration                                                                                  : score -0.06216 ((750000, 10))
205/212 Feature Divide_Heart_Rate_Age                                                                          : score -0.06244 ((750000, 10))
206/212 Feature Divide_Height_Heart_Rate                                                                       : score -0.06372 ((750000, 10))
207/212 Feature GroupByThenMean_Body_Temp_Heart_Rate                                                           : score -0.06312 ((750000, 10))
208/212 Feature Multiply_Age_Weight                                                                            : score -0.06317 ((750000, 10))
209/212 Feature GroupByThenMean_Weight_Age                                                                     : score -0.06301 ((750000, 10))
210/212 Feature Plus_Weight_Body_Temp                                                                          : score -0.06215 ((750000, 10))
211/212 Feature CombineThenFreq_Height_Duration                                                                : score -0.06230 ((750000, 10))
212/212 Feature Divide_Sex_Body_Temp                                                                           : score -0.06237 ((750000, 10))
Feature to select: Plus_Age_Duration, score: -0.06182555889373598
Features selected: ['Combine_Sex_Duration', 'Multiply_Weight_Duration', 'Plus_Age_Duration']
Discarding worst features: ['Combine_Weight_Body_Temp', 'Combine_Height_Body_Temp', 'Combine_Age_Height']
Features to discard: ['Minus_Duration_Heart_Rate', 'Combine_Weight_Heart_Rate', 'GroupByThenRank_Heart_Rate_Body_Temp', 'Combine_Height_Heart_Rate', 'Combine_Age_Weight', 'GroupByThenRank_Age_Weight', 'Combine_Weight_Body_Temp', 'Combine_Height_Body_Temp', 'Combine_Age_Height']
Round 4/25
0  /208 Feature GroupByThenMean_Duration_Age                                                                   : score -0.06235 ((750000, 11))
1  /208 Feature GroupByThenMean_Duration_Weight                                                                : score -0.06300 ((750000, 11))
2  /208 Feature Minus_Heart_Rate_Body_Temp                                                                     : score -0.06216 ((750000, 11))
3  /208 Feature GroupByThenRank_Age_Height                                                                     : score -0.06322 ((750000, 11))
4  /208 Feature Residual_Duration                                                                              : score -0.06183 ((750000, 11))
5  /208 Feature GroupByThenMean_Weight_Duration                                                                : score -0.06185 ((750000, 11))
6  /208 Feature CombineThenFreq_Weight_Body_Temp                                                               : score -0.06346 ((750000, 11))
7  /208 Feature CombineThenFreq_Sex_Height                                                                     : score -0.06239 ((750000, 11))
8  /208 Feature GroupByThenMean_Sex_Age                                                                        : score -0.06201 ((750000, 11))
9  /208 Feature GroupByThenMean_Heart_Rate_Body_Temp                                                           : score -0.06210 ((750000, 11))
10 /208 Feature CombineThenFreq_Height_Body_Temp                                                               : score -0.06384 ((750000, 11))
11 /208 Feature GroupByThenMean_Age_Height                                                                     : score -0.06354 ((750000, 11))
12 /208 Feature Plus_Age_Body_Temp                                                                             : score -0.06210 ((750000, 11))
13 /208 Feature Divide_Height_Weight                                                                           : score -0.06208 ((750000, 11))
14 /208 Feature GroupByThenMean_Duration_Body_Temp                                                             : score -0.06238 ((750000, 11))
15 /208 Feature GroupByThenRank_Age_Heart_Rate                                                                 : score -0.06308 ((750000, 11))
16 /208 Feature Plus_Sex_Heart_Rate                                                                            : score -0.06242 ((750000, 11))
17 /208 Feature Plus_Height_Heart_Rate                                                                         : score -0.06225 ((750000, 11))
18 /208 Feature GroupByThenMean_Sex_Body_Temp                                                                  : score -0.06228 ((750000, 11))
19 /208 Feature GroupByThenMean_Sex_Weight                                                                     : score -0.06212 ((750000, 11))
20 /208 Feature Combine_Height_Duration                                                                        : score -0.06560 ((750000, 11))
21 /208 Feature Divide_Heart_Rate_Weight                                                                       : score -0.06353 ((750000, 11))
22 /208 Feature Min_Weight_Body_Temp                                                                           : score -0.06197 ((750000, 11))
23 /208 Feature Plus_Sex_Duration                                                                              : score -0.06190 ((750000, 11))
24 /208 Feature Multiply_Age_Heart_Rate                                                                        : score -0.06406 ((750000, 11))
25 /208 Feature Plus_Age_Heart_Rate                                                                            : score -0.08115 ((750000, 11))
26 /208 Feature Combine_Duration_Heart_Rate                                                                    : score -0.06370 ((750000, 11))
27 /208 Feature Freq_Heart_Rate                                                                                : score -0.06323 ((750000, 11))
28 /208 Feature GroupByThenMean_Sex_Heart_Rate                                                                 : score -0.06218 ((750000, 11))
29 /208 Feature Divide_Sex_Duration                                                                            : score -0.06182 ((750000, 11))
30 /208 Feature CombineThenFreq_Age_Height                                                                     : score -0.06217 ((750000, 11))
31 /208 Feature Minus_Sex_Body_Temp                                                                            : score -0.06227 ((750000, 11))
32 /208 Feature Min_Age_Duration                                                                               : score -0.06228 ((750000, 11))
33 /208 Feature Divide_Age_Height                                                                              : score -0.07062 ((750000, 11))
34 /208 Feature Combine_Sex_Age                                                                                : score -0.06299 ((750000, 11))
35 /208 Feature Combine_Sex_Heart_Rate                                                                         : score -0.06305 ((750000, 11))
36 /208 Feature Freq_Weight                                                                                    : score -0.06222 ((750000, 11))
37 /208 Feature Multiply_Sex_Weight                                                                            : score -0.06264 ((750000, 11))
38 /208 Feature Divide_Duration_Height                                                                         : score -0.06222 ((750000, 11))
39 /208 Feature Divide_Body_Temp_Heart_Rate                                                                    : score -0.07025 ((750000, 11))
40 /208 Feature Plus_Age_Weight                                                                                : score -0.06231 ((750000, 11))
41 /208 Feature GroupByThenMean_Height_Duration                                                                : score -0.06184 ((750000, 11))
42 /208 Feature Min_Age_Weight                                                                                 : score -0.06231 ((750000, 11))
43 /208 Feature GroupByThenRank_Age_Duration                                                                   : score -0.06215 ((750000, 11))
44 /208 Feature GroupByThenMean_Age_Body_Temp                                                                  : score -0.06214 ((750000, 11))
45 /208 Feature CombineThenFreq_Sex_Body_Temp                                                                  : score -0.06195 ((750000, 11))
46 /208 Feature GroupByThenMean_Age_Duration                                                                   : score -0.06186 ((750000, 11))
47 /208 Feature Minus_Age_Weight                                                                               : score -0.06236 ((750000, 11))
48 /208 Feature Minus_Height_Weight                                                                            : score -0.06242 ((750000, 11))
49 /208 Feature Minus_Weight_Heart_Rate                                                                        : score -0.06508 ((750000, 11))
50 /208 Feature GroupByThenRank_Weight_Heart_Rate                                                              : score -0.06215 ((750000, 11))
51 /208 Feature Max_Age_Weight                                                                                 : score -0.06218 ((750000, 11))
52 /208 Feature GroupByThenRank_Sex_Weight                                                                     : score -0.06216 ((750000, 11))
53 /208 Feature Divide_Age_Weight                                                                              : score -0.06252 ((750000, 11))
54 /208 Feature GroupByThenMean_Age_Heart_Rate                                                                 : score -0.06198 ((750000, 11))
55 /208 Feature Max_Weight_Body_Temp                                                                           : score -0.06185 ((750000, 11))
56 /208 Feature GroupByThenMean_Weight_Heart_Rate                                                              : score -0.06223 ((750000, 11))
57 /208 Feature GroupByThenRank_Sex_Age                                                                        : score -0.06250 ((750000, 11))
58 /208 Feature Multiply_Height_Duration                                                                       : score -0.06215 ((750000, 11))
59 /208 Feature GroupByThenMean_Heart_Rate_Weight                                                              : score -0.06380 ((750000, 11))
60 /208 Feature Multiply_Duration_Body_Temp                                                                    : score -0.06276 ((750000, 11))
61 /208 Feature CombineThenFreq_Age_Body_Temp                                                                  : score -0.06195 ((750000, 11))
62 /208 Feature Max_Age_Heart_Rate                                                                             : score -0.06229 ((750000, 11))
63 /208 Feature CombineThenFreq_Weight_Duration                                                                : score -0.06222 ((750000, 11))
64 /208 Feature GroupByThenMean_Sex_Height                                                                     : score -0.06213 ((750000, 11))
65 /208 Feature Plus_Heart_Rate_Body_Temp                                                                      : score -0.06239 ((750000, 11))
66 /208 Feature CombineThenFreq_Sex_Duration                                                                   : score -0.06186 ((750000, 11))
67 /208 Feature Freq_Body_Temp                                                                                 : score -0.06197 ((750000, 11))
68 /208 Feature Plus_Height_Body_Temp                                                                          : score -0.06206 ((750000, 11))
69 /208 Feature Minus_Age_Height                                                                               : score -0.06287 ((750000, 11))
70 /208 Feature Multiply_Sex_Heart_Rate                                                                        : score -0.06257 ((750000, 11))
71 /208 Feature Minus_Age_Heart_Rate                                                                           : score -0.06254 ((750000, 11))
72 /208 Feature Plus_Sex_Body_Temp                                                                             : score -0.06191 ((750000, 11))
73 /208 Feature GroupByThenMean_Weight_Body_Temp                                                               : score -0.06304 ((750000, 11))
74 /208 Feature Divide_Weight_Height                                                                           : score -0.06204 ((750000, 11))
75 /208 Feature Plus_Sex_Height                                                                                : score -0.06189 ((750000, 11))
76 /208 Feature Multiply_Age_Height                                                                            : score -0.06228 ((750000, 11))
77 /208 Feature Multiply_Weight_Heart_Rate                                                                     : score -0.06235 ((750000, 11))
78 /208 Feature Minus_Height_Duration                                                                          : score -0.06215 ((750000, 11))
79 /208 Feature Divide_Heart_Rate_Body_Temp                                                                    : score -0.06236 ((750000, 11))
80 /208 Feature GroupByThenRank_Duration_Heart_Rate                                                            : score -0.06321 ((750000, 11))
81 /208 Feature CombineThenFreq_Sex_Heart_Rate                                                                 : score -0.06250 ((750000, 11))
82 /208 Feature Plus_Weight_Duration                                                                           : score -0.06258 ((750000, 11))
