C:\Users\Johannes\PycharmProjects\kaggle-calories_2025-5\.venv\Scripts\python.exe C:\Users\Johannes\PycharmProjects\kaggle-calories_2025-5\feature_selection\fs11_map_original_dataset_targets_min_nunique_from_fc8_fc9.py
df_train_features.shape=(750000, 254)
len(FEATURES_ALREADY_FOUND)=0
Starting Forward Feature Selection.
Original Features (always selected): ['Sex', 'Age', 'Height', 'Weight', 'Duration', 'Heart_Rate', 'Body_Temp']
Initial features to select: []
Initial features to discard: []
Scoring baseline model
Baseline score: 0.05958 ((750000, 7)) (15.12s)
Round 0
0  /253 Feature map_orig_targets_min_Age_Body_Temp                                                             : score 0.05957 (-0.00001)
9  /249 Feature map_orig_targets_min_Age_Height_Duration_Heart_Rate_Body_Temp                                  : score 0.05946 (0.00005)
10 /249 Feature map_orig_targets_min_Age_Height_Duration_Heart_Rate                                            : score 0.05948 (0.00007)
11 /249 Feature map_orig_targets_min_Age_Height_Duration                                                       : score 0.05953 (0.00011)
12 /249 Feature map_orig_targets_min_Age_Height_Heart_Rate_Body_Temp                                           : score 0.05949 (0.00008)
13 /249 Feature map_orig_targets_min_Age_Height_Heart_Rate                                                     : score 0.05958 (0.00017)
14 /249 Feature map_orig_targets_min_Age_Height                                                                : score 0.05956 (0.00014)
15 /249 Feature map_orig_targets_min_Age_Height_Weight_Body_Temp                                               : score 0.05953 (0.00012)
16 /249 Feature map_orig_targets_min_Age_Height_Weight_Duration_Body_Temp                                      : score 0.05949 (0.00007)
17 /249 Feature map_orig_targets_min_Age_Height_Weight_Duration_Heart_Rate_Body_Temp                           : score 0.05946 (0.00005)
18 /249 Feature map_orig_targets_min_Age_Height_Weight_Duration_Heart_Rate                                     : score 0.05943 (0.00002)
19 /249 Feature map_orig_targets_min_Age_Height_Weight_Duration                                                : score 0.05954 (0.00012)
20 /249 Feature map_orig_targets_min_Age_Height_Weight_Heart_Rate_Body_Temp                                    : score 0.05946 (0.00005)
21 /249 Feature map_orig_targets_min_Age_Height_Weight_Heart_Rate                                              : score 0.05950 (0.00009)
22 /249 Feature map_orig_targets_min_Age_Height_Weight                                                         : score 0.05950 (0.00008)
23 /249 Feature map_orig_targets_min_Age                                                                       : score 0.05960 (0.00019)
24 /249 Feature map_orig_targets_min_Age_Weight_Body_Temp                                                      : score 0.05949 (0.00008)
25 /249 Feature map_orig_targets_min_Age_Weight_Duration_Body_Temp                                             : score 0.05955 (0.00014)
26 /249 Feature map_orig_targets_min_Age_Weight_Duration_Heart_Rate_Body_Temp                                  : score 0.05946 (0.00005)
27 /249 Feature map_orig_targets_min_Age_Weight_Duration_Heart_Rate                                            : score 0.05948 (0.00007)
28 /249 Feature map_orig_targets_min_Age_Weight_Duration                                                       : score 0.05954 (0.00013)
29 /249 Feature map_orig_targets_min_Age_Weight_Heart_Rate_Body_Temp                                           : score 0.05945 (0.00004)
30 /249 Feature map_orig_targets_min_Age_Weight_Heart_Rate                                                     : score 0.05957 (0.00015)
31 /249 Feature map_orig_targets_min_Age_Weight                                                                : score 0.05957 (0.00016)
32 /249 Feature map_orig_targets_min_Body_Temp                                                                 : score 0.05950 (0.00008)
33 /249 Feature map_orig_targets_min_Duration_Body_Temp                                                        : score 0.05951 (0.00010)
34 /249 Feature map_orig_targets_min_Duration_Heart_Rate_Body_Temp                                             : score 0.05951 (0.00009)
35 /249 Feature map_orig_targets_min_Duration_Heart_Rate                                                       : score 0.05963 (0.00022)
36 /249 Feature map_orig_targets_min_Duration                                                                  : score 0.05950 (0.00009)
37 /249 Feature map_orig_targets_min_Heart_Rate_Body_Temp                                                      : score 0.05959 (0.00018)
38 /249 Feature map_orig_targets_min_Heart_Rate                                                                : score 0.05950 (0.00009)
39 /249 Feature map_orig_targets_min_Height_Body_Temp                                                          : score 0.05952 (0.00011)
40 /249 Feature map_orig_targets_min_Height_Duration_Body_Temp                                                 : score 0.05961 (0.00020)
41 /249 Feature map_orig_targets_min_Height_Duration_Heart_Rate_Body_Temp                                      : score 0.05950 (0.00009)
42 /249 Feature map_orig_targets_min_Height_Duration_Heart_Rate                                                : score 0.05948 (0.00007)
43 /249 Feature map_orig_targets_min_Height_Duration                                                           : score 0.05961 (0.00020)
44 /249 Feature map_orig_targets_min_Height_Heart_Rate_Body_Temp                                               : score 0.05950 (0.00009)
45 /249 Feature map_orig_targets_min_Height_Heart_Rate                                                         : score 0.05950 (0.00009)
46 /249 Feature map_orig_targets_min_Height                                                                    : score 0.05949 (0.00008)
47 /249 Feature map_orig_targets_min_Height_Weight_Body_Temp                                                   : score 0.05947 (0.00006)
48 /249 Feature map_orig_targets_min_Height_Weight_Duration_Body_Temp                                          : score 0.05953 (0.00012)
49 /249 Feature map_orig_targets_min_Height_Weight_Duration_Heart_Rate_Body_Temp                               : score 0.05947 (0.00006)
50 /249 Feature map_orig_targets_min_Height_Weight_Duration_Heart_Rate                                         : score 0.05946 (0.00005)
51 /249 Feature map_orig_targets_min_Height_Weight_Duration                                                    : score 0.05961 (0.00020)
52 /249 Feature map_orig_targets_min_Height_Weight_Heart_Rate_Body_Temp                                        : score 0.05944 (0.00003)
53 /249 Feature map_orig_targets_min_Height_Weight                                                             : score 0.05955 (0.00014)
54 /249 Feature map_orig_targets_min_Sex_Age_Body_Temp                                                         : score 0.05958 (0.00017)
55 /249 Feature map_orig_targets_min_Sex_Age_Duration_Body_Temp                                                : score 0.05952 (0.00011)
56 /249 Feature map_orig_targets_min_Sex_Age_Duration_Heart_Rate_Body_Temp                                     : score 0.05946 (0.00005)
57 /249 Feature map_orig_targets_min_Sex_Age_Duration_Heart_Rate                                               : score 0.05949 (0.00008)
58 /249 Feature map_orig_targets_min_Sex_Age_Duration                                                          : score 0.05971 (0.00030)
59 /249 Feature map_orig_targets_min_Sex_Age_Heart_Rate_Body_Temp                                              : score 0.05947 (0.00006)
60 /249 Feature map_orig_targets_min_Sex_Age_Heart_Rate                                                        : score 0.05964 (0.00023)
61 /249 Feature map_orig_targets_min_Sex_Age_Height_Body_Temp                                                  : score 0.05957 (0.00016)
62 /249 Feature map_orig_targets_min_Sex_Age_Height_Duration_Body_Temp                                         : score 0.05947 (0.00006)
63 /249 Feature map_orig_targets_min_Sex_Age_Height_Duration_Heart_Rate_Body_Temp                              : score 0.05945 (0.00004)
64 /249 Feature map_orig_targets_min_Sex_Age_Height_Duration_Heart_Rate                                        : score 0.05950 (0.00009)
65 /249 Feature map_orig_targets_min_Sex_Age_Height_Duration                                                   : score 0.05955 (0.00014)
66 /249 Feature map_orig_targets_min_Sex_Age_Height_Heart_Rate_Body_Temp                                       : score 0.05949 (0.00008)
67 /249 Feature map_orig_targets_min_Sex_Age_Height_Heart_Rate                                                 : score 0.05956 (0.00015)
68 /249 Feature map_orig_targets_min_Sex_Age_Height                                                            : score 0.05957 (0.00015)
69 /249 Feature map_orig_targets_min_Sex_Age_Height_Weight_Body_Temp                                           : score 0.05948 (0.00007)
70 /249 Feature map_orig_targets_min_Sex_Age_Height_Weight_Duration_Body_Temp                                  : score 0.05948 (0.00007)
71 /249 Feature map_orig_targets_min_Sex_Age_Height_Weight_Duration_Heart_Rate_Body_Temp                       : score 0.05949 (0.00008)
72 /249 Feature map_orig_targets_min_Sex_Age_Height_Weight_Duration_Heart_Rate                                 : score 0.05947 (0.00006)
73 /249 Feature map_orig_targets_min_Sex_Age_Height_Weight_Duration                                            : score 0.05953 (0.00011)
74 /249 Feature map_orig_targets_min_Sex_Age_Height_Weight_Heart_Rate_Body_Temp                                : score 0.05943 (0.00002)
75 /249 Feature map_orig_targets_min_Sex_Age_Height_Weight_Heart_Rate                                          : score 0.05949 (0.00008)
76 /249 Feature map_orig_targets_min_Sex_Age_Height_Weight                                                     : score 0.05957 (0.00016)
77 /249 Feature map_orig_targets_min_Sex_Age                                                                   : score 0.05953 (0.00011)
78 /249 Feature map_orig_targets_min_Sex_Age_Weight_Body_Temp                                                  : score 0.05957 (0.00015)
79 /249 Feature map_orig_targets_min_Sex_Age_Weight_Duration_Body_Temp                                         : score 0.05949 (0.00008)
80 /249 Feature map_orig_targets_min_Sex_Age_Weight_Duration_Heart_Rate_Body_Temp                              : score 0.05948 (0.00007)
81 /249 Feature map_orig_targets_min_Sex_Age_Weight_Duration_Heart_Rate                                        : score 0.05947 (0.00006)
82 /249 Feature map_orig_targets_min_Sex_Age_Weight_Duration                                                   : score 0.05952 (0.00011)
83 /249 Feature map_orig_targets_min_Sex_Age_Weight_Heart_Rate_Body_Temp                                       : score 0.05949 (0.00008)
84 /249 Feature map_orig_targets_min_Sex_Age_Weight_Heart_Rate                                                 : score 0.05949 (0.00008)
85 /249 Feature map_orig_targets_min_Sex_Age_Weight                                                            : score 0.05959 (0.00018)
86 /249 Feature map_orig_targets_min_Sex_Body_Temp                                                             : score 0.05951 (0.00010)
87 /249 Feature map_orig_targets_min_Sex_Duration_Body_Temp                                                    : score 0.05948 (0.00007)
88 /249 Feature map_orig_targets_min_Sex_Duration_Heart_Rate_Body_Temp                                         : score 0.05949 (0.00008)
89 /249 Feature map_orig_targets_min_Sex_Duration_Heart_Rate                                                   : score 0.05974 (0.00033)
90 /249 Feature map_orig_targets_min_Sex_Duration                                                              : score 0.05951 (0.00010)
91 /249 Feature map_orig_targets_min_Sex_Heart_Rate_Body_Temp                                                  : score 0.05956 (0.00015)
92 /249 Feature map_orig_targets_min_Sex_Heart_Rate                                                            : score 0.05953 (0.00012)
93 /249 Feature map_orig_targets_min_Sex_Height_Body_Temp                                                      : score 0.05951 (0.00009)
94 /249 Feature map_orig_targets_min_Sex_Height_Duration_Body_Temp                                             : score 0.05955 (0.00013)
95 /249 Feature map_orig_targets_min_Sex_Height_Duration_Heart_Rate_Body_Temp                                  : score 0.05949 (0.00008)
96 /249 Feature map_orig_targets_min_Sex_Height_Duration_Heart_Rate                                            : score 0.05947 (0.00006)
97 /249 Feature map_orig_targets_min_Sex_Height_Duration                                                       : score 0.05957 (0.00016)
98 /249 Feature map_orig_targets_min_Sex_Height_Heart_Rate_Body_Temp                                           : score 0.05947 (0.00006)
99 /249 Feature map_orig_targets_min_Sex_Height_Heart_Rate                                                     : score 0.05953 (0.00012)
100/249 Feature map_orig_targets_min_Sex_Height                                                                : score 0.05949 (0.00008)
101/249 Feature map_orig_targets_min_Sex_Height_Weight_Body_Temp                                               : score 0.05954 (0.00013)
102/249 Feature map_orig_targets_min_Sex_Height_Weight_Duration_Body_Temp                                      : score 0.05953 (0.00012)
103/249 Feature map_orig_targets_min_Sex_Height_Weight_Duration_Heart_Rate_Body_Temp                           : score 0.05949 (0.00008)
104/249 Feature map_orig_targets_min_Sex_Height_Weight_Duration_Heart_Rate                                     : score 0.05944 (0.00003)
105/249 Feature map_orig_targets_min_Sex_Height_Weight_Duration                                                : score 0.05960 (0.00019)
106/249 Feature map_orig_targets_min_Sex_Height_Weight_Heart_Rate_Body_Temp                                    : score 0.05944 (0.00003)
107/249 Feature map_orig_targets_min_Sex_Height_Weight_Heart_Rate                                              : score 0.05953 (0.00012)
108/249 Feature map_orig_targets_min_Sex_Height_Weight                                                         : score 0.05947 (0.00006)
109/249 Feature map_orig_targets_min_Sex                                                                       : score 0.05955 (0.00014)
110/249 Feature map_orig_targets_min_Sex_Weight_Body_Temp                                                      : score 0.05950 (0.00009)
111/249 Feature map_orig_targets_min_Sex_Weight_Duration_Body_Temp                                             : score 0.05957 (0.00016)
112/249 Feature map_orig_targets_min_Sex_Weight_Duration_Heart_Rate_Body_Temp                                  : score 0.05948 (0.00007)
113/249 Feature map_orig_targets_min_Sex_Weight_Duration_Heart_Rate                                            : score 0.05953 (0.00012)
114/249 Feature map_orig_targets_min_Sex_Weight_Duration                                                       : score 0.05956 (0.00015)
115/249 Feature map_orig_targets_min_Sex_Weight_Heart_Rate_Body_Temp                                           : score 0.05948 (0.00007)
116/249 Feature map_orig_targets_min_Sex_Weight_Heart_Rate                                                     : score 0.05956 (0.00015)
117/249 Feature map_orig_targets_min_Sex_Weight                                                                : score 0.05955 (0.00014)
118/249 Feature map_orig_targets_min_Weight_Body_Temp                                                          : score 0.05954 (0.00013)
119/249 Feature map_orig_targets_min_Weight_Duration_Body_Temp                                                 : score 0.05958 (0.00017)
120/249 Feature map_orig_targets_min_Weight_Duration_Heart_Rate_Body_Temp                                      : score 0.05948 (0.00006)
121/249 Feature map_orig_targets_min_Weight_Duration_Heart_Rate                                                : score 0.05954 (0.00013)
122/249 Feature map_orig_targets_min_Weight_Duration                                                           : score 0.05954 (0.00013)
123/249 Feature map_orig_targets_min_Weight_Heart_Rate_Body_Temp                                               : score 0.05944 (0.00003)
124/249 Feature map_orig_targets_min_Weight_Heart_Rate                                                         : score 0.05962 (0.00021)
125/249 Feature map_orig_targets_min_Weight                                                                    : score 0.05957 (0.00016)
126/249 Feature map_orig_targets_nunique_Age_Body_Temp                                                         : score 0.05956 (0.00015)
127/249 Feature map_orig_targets_nunique_Age_Duration_Body_Temp                                                : score 0.05950 (0.00009)
128/249 Feature map_orig_targets_nunique_Age_Duration_Heart_Rate_Body_Temp                                     : score 0.05950 (0.00009)
129/249 Feature map_orig_targets_nunique_Age_Duration_Heart_Rate                                               : score 0.05949 (0.00008)
130/249 Feature map_orig_targets_nunique_Age_Duration                                                          : score 0.05957 (0.00016)
131/249 Feature map_orig_targets_nunique_Age_Heart_Rate_Body_Temp                                              : score 0.05950 (0.00009)
132/249 Feature map_orig_targets_nunique_Age_Heart_Rate                                                        : score 0.05952 (0.00011)
133/249 Feature map_orig_targets_nunique_Age_Height_Body_Temp                                                  : score 0.05955 (0.00014)
134/249 Feature map_orig_targets_nunique_Age_Height_Duration_Body_Temp                                         : score 0.05950 (0.00009)
135/249 Feature map_orig_targets_nunique_Age_Height_Duration_Heart_Rate_Body_Temp                              : score 0.05946 (0.00005)
136/249 Feature map_orig_targets_nunique_Age_Height_Duration_Heart_Rate                                        : score 0.05950 (0.00009)
137/249 Feature map_orig_targets_nunique_Age_Height_Duration                                                   : score 0.05954 (0.00013)
138/249 Feature map_orig_targets_nunique_Age_Height_Heart_Rate_Body_Temp                                       : score 0.05943 (0.00002)
139/249 Feature map_orig_targets_nunique_Age_Height_Heart_Rate                                                 : score 0.05951 (0.00009)
140/249 Feature map_orig_targets_nunique_Age_Height                                                            : score 0.05956 (0.00015)
141/249 Feature map_orig_targets_nunique_Age_Height_Weight_Body_Temp                                           : score 0.05945 (0.00004)
142/249 Feature map_orig_targets_nunique_Age_Height_Weight_Duration_Body_Temp                                  : score 0.05941 (-0.00000)
143/249 Feature map_orig_targets_nunique_Age_Height_Weight_Duration_Heart_Rate_Body_Temp                       : score 0.05944 (0.00002)
144/249 Feature map_orig_targets_nunique_Age_Height_Weight_Duration                                            : score 0.05948 (0.00007)
145/249 Feature map_orig_targets_nunique_Age_Height_Weight_Heart_Rate_Body_Temp                                : score 0.05945 (0.00004)
146/249 Feature map_orig_targets_nunique_Age_Height_Weight_Heart_Rate                                          : score 0.05955 (0.00013)
147/249 Feature map_orig_targets_nunique_Age_Height_Weight                                                     : score 0.05949 (0.00008)
148/249 Feature map_orig_targets_nunique_Age                                                                   : score 0.05960 (0.00018)
149/249 Feature map_orig_targets_nunique_Age_Weight_Body_Temp                                                  : score 0.05954 (0.00013)
150/249 Feature map_orig_targets_nunique_Age_Weight_Duration_Body_Temp                                         : score 0.05951 (0.00010)
151/249 Feature map_orig_targets_nunique_Age_Weight_Duration_Heart_Rate_Body_Temp                              : score 0.05947 (0.00006)
152/249 Feature map_orig_targets_nunique_Age_Weight_Duration_Heart_Rate                                        : score 0.05947 (0.00006)
153/249 Feature map_orig_targets_nunique_Age_Weight_Duration                                                   : score 0.05948 (0.00007)
154/249 Feature map_orig_targets_nunique_Age_Weight_Heart_Rate                                                 : score 0.05950 (0.00009)
155/249 Feature map_orig_targets_nunique_Age_Weight                                                            : score 0.05958 (0.00017)
156/249 Feature map_orig_targets_nunique_Body_Temp                                                             : score 0.05952 (0.00011)
157/249 Feature map_orig_targets_nunique_Duration_Body_Temp                                                    : score 0.05947 (0.00006)
158/249 Feature map_orig_targets_nunique_Duration_Heart_Rate_Body_Temp                                         : score 0.05952 (0.00011)
159/249 Feature map_orig_targets_nunique_Duration_Heart_Rate                                                   : score 0.05945 (0.00004)
160/249 Feature map_orig_targets_nunique_Duration                                                              : score 0.05959 (0.00018)
161/249 Feature map_orig_targets_nunique_Heart_Rate_Body_Temp                                                  : score 0.05959 (0.00018)
162/249 Feature map_orig_targets_nunique_Heart_Rate                                                            : score 0.05956 (0.00015)
163/249 Feature map_orig_targets_nunique_Height_Body_Temp                                                      : score 0.05951 (0.00010)
164/249 Feature map_orig_targets_nunique_Height_Duration_Body_Temp                                             : score 0.05953 (0.00012)
165/249 Feature map_orig_targets_nunique_Height_Duration_Heart_Rate_Body_Temp                                  : score 0.05950 (0.00009)
166/249 Feature map_orig_targets_nunique_Height_Duration_Heart_Rate                                            : score 0.05952 (0.00011)
167/249 Feature map_orig_targets_nunique_Height_Duration                                                       : score 0.05957 (0.00016)
168/249 Feature map_orig_targets_nunique_Height_Heart_Rate_Body_Temp                                           : score 0.05949 (0.00008)
169/249 Feature map_orig_targets_nunique_Height_Heart_Rate                                                     : score 0.05950 (0.00009)
170/249 Feature map_orig_targets_nunique_Height                                                                : score 0.05957 (0.00015)
171/249 Feature map_orig_targets_nunique_Height_Weight_Body_Temp                                               : score 0.05948 (0.00007)
172/249 Feature map_orig_targets_nunique_Height_Weight_Duration_Body_Temp                                      : score 0.05956 (0.00015)
173/249 Feature map_orig_targets_nunique_Height_Weight_Duration_Heart_Rate_Body_Temp                           : score 0.05946 (0.00005)
174/249 Feature map_orig_targets_nunique_Height_Weight_Duration_Heart_Rate                                     : score 0.05948 (0.00006)
175/249 Feature map_orig_targets_nunique_Height_Weight_Duration                                                : score 0.05950 (0.00009)
176/249 Feature map_orig_targets_nunique_Height_Weight_Heart_Rate_Body_Temp                                    : score 0.05945 (0.00004)
177/249 Feature map_orig_targets_nunique_Height_Weight_Heart_Rate                                              : score 0.05952 (0.00010)
178/249 Feature map_orig_targets_nunique_Height_Weight                                                         : score 0.05952 (0.00011)
179/249 Feature map_orig_targets_nunique_Sex_Age_Body_Temp                                                     : score 0.05952 (0.00011)
180/249 Feature map_orig_targets_nunique_Sex_Age_Duration_Body_Temp                                            : score 0.05955 (0.00013)
181/249 Feature map_orig_targets_nunique_Sex_Age_Duration_Heart_Rate_Body_Temp                                 : score 0.05947 (0.00006)
182/249 Feature map_orig_targets_nunique_Sex_Age_Duration_Heart_Rate                                           : score 0.05949 (0.00008)
183/249 Feature map_orig_targets_nunique_Sex_Age_Duration                                                      : score 0.05961 (0.00020)
184/249 Feature map_orig_targets_nunique_Sex_Age_Heart_Rate_Body_Temp                                          : score 0.05949 (0.00008)
185/249 Feature map_orig_targets_nunique_Sex_Age_Heart_Rate                                                    : score 0.05954 (0.00013)
186/249 Feature map_orig_targets_nunique_Sex_Age_Height_Body_Temp                                              : score 0.05956 (0.00015)
187/249 Feature map_orig_targets_nunique_Sex_Age_Height_Duration_Body_Temp                                     : score 0.05951 (0.00010)
188/249 Feature map_orig_targets_nunique_Sex_Age_Height_Duration_Heart_Rate_Body_Temp                          : score 0.05946 (0.00005)
189/249 Feature map_orig_targets_nunique_Sex_Age_Height_Duration_Heart_Rate                                    : score 0.05949 (0.00008)
190/249 Feature map_orig_targets_nunique_Sex_Age_Height_Duration                                               : score 0.05949 (0.00008)
191/249 Feature map_orig_targets_nunique_Sex_Age_Height_Heart_Rate_Body_Temp                                   : score 0.05941 (0.00000)
192/249 Feature map_orig_targets_nunique_Sex_Age_Height_Heart_Rate                                             : score 0.05950 (0.00009)
193/249 Feature map_orig_targets_nunique_Sex_Age_Height                                                        : score 0.05958 (0.00017)
194/249 Feature map_orig_targets_nunique_Sex_Age_Height_Weight_Body_Temp                                       : score 0.05948 (0.00007)
195/249 Feature map_orig_targets_nunique_Sex_Age_Height_Weight_Duration_Body_Temp                              : score 0.05946 (0.00005)
196/249 Feature map_orig_targets_nunique_Sex_Age_Height_Weight_Duration_Heart_Rate_Body_Temp                   : score 0.05944 (0.00003)
197/249 Feature map_orig_targets_nunique_Sex_Age_Height_Weight_Duration_Heart_Rate                             : score 0.05946 (0.00005)
198/249 Feature map_orig_targets_nunique_Sex_Age_Height_Weight_Duration                                        : score 0.05945 (0.00004)
199/249 Feature map_orig_targets_nunique_Sex_Age_Height_Weight_Heart_Rate_Body_Temp                            : score 0.05946 (0.00005)
200/249 Feature map_orig_targets_nunique_Sex_Age_Height_Weight_Heart_Rate                                      : score 0.05947 (0.00006)
201/249 Feature map_orig_targets_nunique_Sex_Age_Height_Weight                                                 : score 0.05952 (0.00011)
202/249 Feature map_orig_targets_nunique_Sex_Age                                                               : score 0.05954 (0.00013)
203/249 Feature map_orig_targets_nunique_Sex_Age_Weight_Body_Temp                                              : score 0.05955 (0.00014)
204/249 Feature map_orig_targets_nunique_Sex_Age_Weight_Duration_Body_Temp                                     : score 0.05953 (0.00012)
205/249 Feature map_orig_targets_nunique_Sex_Age_Weight_Duration_Heart_Rate_Body_Temp                          : score 0.05945 (0.00004)
206/249 Feature map_orig_targets_nunique_Sex_Age_Weight_Duration_Heart_Rate                                    : score 0.05946 (0.00005)
207/249 Feature map_orig_targets_nunique_Sex_Age_Weight_Duration                                               : score 0.05946 (0.00005)
208/249 Feature map_orig_targets_nunique_Sex_Age_Weight_Heart_Rate_Body_Temp                                   : score 0.05944 (0.00003)
209/249 Feature map_orig_targets_nunique_Sex_Age_Weight_Heart_Rate                                             : score 0.05953 (0.00012)
210/249 Feature map_orig_targets_nunique_Sex_Age_Weight                                                        : score 0.05954 (0.00013)
211/249 Feature map_orig_targets_nunique_Sex_Body_Temp                                                         : score 0.05952 (0.00011)
212/249 Feature map_orig_targets_nunique_Sex_Duration_Body_Temp                                                : score 0.05951 (0.00010)
213/249 Feature map_orig_targets_nunique_Sex_Duration_Heart_Rate_Body_Temp                                     : score 0.05950 (0.00008)
214/249 Feature map_orig_targets_nunique_Sex_Duration_Heart_Rate                                               : score 0.05949 (0.00007)
215/249 Feature map_orig_targets_nunique_Sex_Duration                                                          : score 0.05951 (0.00010)
216/249 Feature map_orig_targets_nunique_Sex_Heart_Rate_Body_Temp                                              : score 0.05953 (0.00012)
217/249 Feature map_orig_targets_nunique_Sex_Heart_Rate                                                        : score 0.05954 (0.00013)
218/249 Feature map_orig_targets_nunique_Sex_Height_Body_Temp                                                  : score 0.05955 (0.00014)
219/249 Feature map_orig_targets_nunique_Sex_Height_Duration_Body_Temp                                         : score 0.05957 (0.00015)
220/249 Feature map_orig_targets_nunique_Sex_Height_Duration_Heart_Rate_Body_Temp                              : score 0.05946 (0.00005)
221/249 Feature map_orig_targets_nunique_Sex_Height_Duration_Heart_Rate                                        : score 0.05947 (0.00005)
222/249 Feature map_orig_targets_nunique_Sex_Height_Duration                                                   : score 0.05957 (0.00016)
223/249 Feature map_orig_targets_nunique_Sex_Height_Heart_Rate_Body_Temp                                       : score 0.05951 (0.00010)
224/249 Feature map_orig_targets_nunique_Sex_Height_Heart_Rate                                                 : score 0.05952 (0.00011)
225/249 Feature map_orig_targets_nunique_Sex_Height                                                            : score 0.05961 (0.00020)
226/249 Feature map_orig_targets_nunique_Sex_Height_Weight_Body_Temp                                           : score 0.05950 (0.00008)
227/249 Feature map_orig_targets_nunique_Sex_Height_Weight_Duration_Body_Temp                                  : score 0.05950 (0.00009)
228/249 Feature map_orig_targets_nunique_Sex_Height_Weight_Duration_Heart_Rate_Body_Temp                       : score 0.05944 (0.00003)
229/249 Feature map_orig_targets_nunique_Sex_Height_Weight_Duration_Heart_Rate                                 : score 0.05945 (0.00004)
230/249 Feature map_orig_targets_nunique_Sex_Height_Weight_Duration                                            : score 0.05946 (0.00005)
231/249 Feature map_orig_targets_nunique_Sex_Height_Weight_Heart_Rate_Body_Temp                                : score 0.05948 (0.00007)
232/249 Feature map_orig_targets_nunique_Sex_Height_Weight_Heart_Rate                                          : score 0.05954 (0.00013)
233/249 Feature map_orig_targets_nunique_Sex_Height_Weight                                                     : score 0.05954 (0.00013)
234/249 Feature map_orig_targets_nunique_Sex                                                                   : score 0.05954 (0.00013)
235/249 Feature map_orig_targets_nunique_Sex_Weight_Body_Temp                                                  : score 0.05954 (0.00013)
236/249 Feature map_orig_targets_nunique_Sex_Weight_Duration_Body_Temp                                         : score 0.05949 (0.00008)
237/249 Feature map_orig_targets_nunique_Sex_Weight_Duration_Heart_Rate_Body_Temp                              : score 0.05951 (0.00010)
238/249 Feature map_orig_targets_nunique_Sex_Weight_Duration_Heart_Rate                                        : score 0.05948 (0.00007)
239/249 Feature map_orig_targets_nunique_Sex_Weight_Duration                                                   : score 0.05953 (0.00012)
240/249 Feature map_orig_targets_nunique_Sex_Weight_Heart_Rate                                                 : score 0.05954 (0.00012)
241/249 Feature map_orig_targets_nunique_Sex_Weight                                                            : score 0.05954 (0.00013)
242/249 Feature map_orig_targets_nunique_Weight_Body_Temp                                                      : score 0.05954 (0.00013)
243/249 Feature map_orig_targets_nunique_Weight_Duration_Body_Temp                                             : score 0.05952 (0.00011)
244/249 Feature map_orig_targets_nunique_Weight_Duration_Heart_Rate_Body_Temp                                  : score 0.05951 (0.00010)
245/249 Feature map_orig_targets_nunique_Weight_Duration_Heart_Rate                                            : score 0.05948 (0.00007)
246/249 Feature map_orig_targets_nunique_Weight_Duration                                                       : score 0.05954 (0.00013)
247/249 Feature map_orig_targets_nunique_Weight_Heart_Rate_Body_Temp                                           : score 0.05948 (0.00007)
248/249 Feature map_orig_targets_nunique_Weight_Heart_Rate                                                     : score 0.05957 (0.00016)
249/249 Feature map_orig_targets_nunique_Weight                                                                : score 0.05960 (0.00019)
Feature to select: map_orig_targets_nunique_Age_Height_Weight_Duration_Body_Temp, score: -0.059408860894344814
Features selected: ['map_orig_targets_nunique_Sex_Weight_Heart_Rate_Body_Temp', 'map_orig_targets_min_Height_Weight_Heart_Rate', 'map_orig_targets_nunique_Age_Height_Weight_Duration_Heart_Rate', 'map_orig_targets_nunique_Age_Weight_Heart_Rate_Body_Temp', 'map_orig_targets_nunique_Age_Height_Weight_Duration_Body_Temp']
Round 5
0  /248 Feature map_orig_targets_min_Age_Body_Temp                                                             : score 0.05964 (0.00024)
1  /248 Feature map_orig_targets_min_Age_Duration_Body_Temp                                                    : score 0.05951 (0.00010)
2  /248 Feature map_orig_targets_min_Age_Duration_Heart_Rate_Body_Temp                                         : score 0.05953 (0.00012)
3  /248 Feature map_orig_targets_min_Age_Duration_Heart_Rate                                                   : score 0.05953 (0.00012)
4  /248 Feature map_orig_targets_min_Age_Duration                                                              : score 0.05965 (0.00024)
5  /248 Feature map_orig_targets_min_Age_Heart_Rate_Body_Temp                                                  : score 0.05951 (0.00010)
6  /248 Feature map_orig_targets_min_Age_Heart_Rate                                                            : score 0.05965 (0.00024)
7  /248 Feature map_orig_targets_min_Age_Height_Body_Temp                                                      : score 0.05952 (0.00011)
8  /248 Feature map_orig_targets_min_Age_Height_Duration_Body_Temp                                             : score 0.05951 (0.00010)
9  /248 Feature map_orig_targets_min_Age_Height_Duration_Heart_Rate_Body_Temp                                  : score 0.05943 (0.00002)
10 /248 Feature map_orig_targets_min_Age_Height_Duration_Heart_Rate                                            : score 0.05947 (0.00006)
11 /248 Feature map_orig_targets_min_Age_Height_Duration                                                       : score 0.05953 (0.00012)
12 /248 Feature map_orig_targets_min_Age_Height_Heart_Rate_Body_Temp                                           : score 0.05947 (0.00006)
13 /248 Feature map_orig_targets_min_Age_Height_Heart_Rate                                                     : score 0.05953 (0.00012)
14 /248 Feature map_orig_targets_min_Age_Height                                                                : score 0.05956 (0.00016)
